"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"3662","AT2G43630",1392.14044611571,-0.443584992678529,0.1014955918299,-4.37048530562735,1.23970697465074e-05,0.000124517548935691
"3663","AT2G20890",14644.5312301503,-0.443628132381816,0.0956541639404345,-4.63783398554475,3.52079397728123e-06,4.10403484836862e-05
"3664","AT1G51400",25424.139910693,-0.444066432986228,0.0754164230368855,-5.88819271856793,3.90441671455388e-09,9.01282334708978e-08
"3665","AT3G10420",3060.13589180838,-0.444411601367985,0.0978283210677563,-4.54277040142786,5.55197113133825e-06,6.13331978065361e-05
"3666","AT3G43540",1790.59734107331,-0.444819495446302,0.102638299195512,-4.33385489561729,1.46520770163875e-05,0.000143062099194561
"3667","AT4G10340",230864.108275367,-0.445161592312708,0.109733719543748,-4.05674385379083,4.9761604166664e-05,0.000412242636001686
"3668","AT1G15390",841.72568065351,-0.445534832514887,0.114549778883925,-3.88944297279136,0.000100474574683815,0.000762352054370593
"3669","AT5G08600",362.094794148458,-0.445698857202133,0.142407013869822,-3.12975354998707,0.00174953015455905,0.00850498795901585
"3670","AT3G08785",4883.35378353038,-0.445808799620109,0.0838901704907692,-5.31419589460917,1.07129324832519e-07,1.8433632100492e-06
"3671","AT5G47020",2537.61816645227,-0.445905192988917,0.0691790568483534,-6.44566742166462,1.15092796214365e-10,3.59902846615399e-09
"3672","AT3G03025",1538.42798348861,-0.446056120208358,0.114974335731974,-3.87961467547154,0.00010462206847878,0.000788967769979442
"3673","AT3G12780",48156.2886976969,-0.446351612683926,0.0877575488097521,-5.08619051851099,3.65327078800725e-07,5.52418825216853e-06
"3674","AT2G41760",496.433393929794,-0.446492223803214,0.110572762239361,-4.0379946630679,5.39100793298593e-05,0.000441002124354095
"3675","AT4G23300",1059.27285727482,-0.446865833375365,0.139209860361082,-3.21001567142073,0.0013272773575373,0.00678331572593645
"3676","AT2G22650",300.984993098475,-0.446894684324878,0.111409022252286,-4.01129706813945,6.03860695818279e-05,0.000487348413593465
"3677","AT3G27830",9711.27526380894,-0.448065062997421,0.10668739584445,-4.19979379429881,2.67158173543989e-05,0.000240894296198661
"3678","AT4G34730",1883.39239496061,-0.448394133713212,0.129008720417186,-3.47568856014697,0.000509543645158033,0.00303130074341794
"3679","AT4G30950",15594.7403492074,-0.448611779026531,0.119536694997348,-3.7529210510336,0.000174785914272288,0.00122037929366716
"3680","AT3G54920",960.906117818689,-0.448826202123284,0.0940843984720092,-4.77046364128919,1.83802361569404e-06,2.34405480472389e-05
"3681","AT4G17540",370.297237233514,-0.448827541339914,0.130607356796798,-3.43646447143257,0.000589359645921667,0.00342389194347309
"3682","AT2G32440",1218.97168870244,-0.448911432437006,0.0945699569814382,-4.74687148821604,2.06587116843015e-06,2.57991887716679e-05
"3683","AT4G23400",1453.18332221481,-0.449276881904531,0.088095369488419,-5.09989213409897,3.39847098640874e-07,5.17560649637949e-06
"3684","AT1G11592",168.252591081261,-0.449646816260677,0.12456933260457,-3.60961086375911,0.000306656692178345,0.00196449587589695
"3685","AT3G04480",692.95227125728,-0.449778860246969,0.117590458095754,-3.824960524269,0.000130793042233959,0.000953524780700353
"3686","AT4G24970",131.44107210462,-0.450673328850029,0.146303440990939,-3.08040143005208,0.00206721767276934,0.00977863172235967
"3687","AT2G26260",551.25159205203,-0.451101981483875,0.0940527117214932,-4.79626768040105,1.61649236397798e-06,2.10152967917825e-05
"3688","AT3G19180",599.139429531837,-0.451188238621387,0.103160876880921,-4.37363710219521,1.22193443314645e-05,0.000122995829444565
"3689","AT1G75130",340.392334163653,-0.451512988676435,0.102421898784543,-4.40836377800657,1.04154497470604e-05,0.000106996733647748
"3690","AT4G19710",2539.03403476081,-0.451813536633627,0.137024262754183,-3.29732506894904,0.00097610457382652,0.00526024369714002
"3691","AT1G23740",15804.19064396,-0.451936389155932,0.128015346368785,-3.53032977666598,0.000415041991996317,0.00254882949418424
"3692","AT3G06080",750.276373535153,-0.451943650388062,0.101300166192591,-4.46143049290592,8.14143536813996e-06,8.61258834862366e-05
"3693","AT1G74730",6972.89725010462,-0.452393581623085,0.118526892004976,-3.81680118300995,0.000135193021541424,0.00098133145596132
"3694","AT5G11950",435.240523856684,-0.452557298713866,0.10519398877802,-4.30212129011336,1.69170657728808e-05,0.000162671563579899
"3695","AT5G25590",403.370381101246,-0.453196000527491,0.131614838107548,-3.44335036264806,0.000574554447315719,0.00335249828019435
"3696","AT2G21530",4045.79367474008,-0.453322196902614,0.0854560842938957,-5.30473869295922,1.12834510855297e-07,1.92879576026915e-06
"3697","AT2G16440",243.546562401303,-0.453612751762962,0.129373416212638,-3.5062284435421,0.000454504951568391,0.00274587960565005
"3698","AT3G13290",781.331760716017,-0.454439046919704,0.0870129795468566,-5.22265815153459,1.76372809689599e-07,2.86261003851222e-06
"3699","AT1G45249",1178.92304166389,-0.454484547154978,0.102638522482703,-4.4280113953469,9.51058781219504e-06,9.872251911004e-05
"3700","AT3G55630",2757.71798623852,-0.454628868887926,0.145970203558138,-3.11453199218738,0.00184236976010573,0.00887068322392931
"3701","AT2G31400",8850.6071775504,-0.454882235932982,0.0934461096834114,-4.86785632354401,1.12815298842826e-06,1.53294160125191e-05
"3702","AT4G04350",2353.35549790702,-0.455233724031626,0.118270286179925,-3.84909632618184,0.000118554383317898,0.000875182861805053
"3703","AT4G35840",180.841681714755,-0.455478597942986,0.13666894834156,-3.33271458857402,0.000860031189897978,0.00471599520614386
"3704","AT1G04420",4481.11369307784,-0.455561995734968,0.0767391298534891,-5.9365019723931,2.91167414691678e-09,6.89076627322293e-08
"3705","AT1G08380",126405.567993339,-0.455961274571537,0.0883985912743713,-5.15801516741738,2.49581406496034e-07,3.92847833996744e-06
"3706","AT1G03130",51070.8391674486,-0.456834194348745,0.0837079481124794,-5.45747691407859,4.82947919403735e-08,9.03956708202379e-07
"3707","AT3G20670",256.261561807172,-0.457724764085526,0.129943120744764,-3.52250093319363,0.000427495536690719,0.00260959209318257
"3708","AT1G78300",1449.8509806021,-0.458023535017766,0.09446178416786,-4.8487707389038,1.24228894856791e-06,1.66678505210315e-05
"3709","AT2G45970",474.380711695398,-0.45841443382925,0.136913959415679,-3.34819353545592,0.000813401871016382,0.00450028640739495
"3710","AT2G33460",3354.8051285169,-0.458465840675786,0.107375122546517,-4.26975848597676,1.95684746235325e-05,0.000184461187839915
"3711","AT3G50380",2345.49665269867,-0.460308148071476,0.103102256152846,-4.46457880988642,8.02264150155961e-06,8.50225987962393e-05
"3712","AT1G07737",14965.297407594,-0.460457653941776,0.0830450548974935,-5.54467276239555,2.94504427945377e-08,5.77992665155057e-07
"3713","AT4G20140",235.584039104535,-0.461129384958241,0.119355114410076,-3.86350754416697,0.000111770439768001,0.000832703978360524
"3714","AT2G30150",657.853395322335,-0.461174732259706,0.13265611542017,-3.47646793967242,0.000508064969219766,0.0030250438494824
"3715","AT1G21980",833.641087043683,-0.46127157535427,0.0945644718510152,-4.87785281644671,1.07246901374917e-06,1.46491646939192e-05
"3716","AT5G10200",364.364964429028,-0.461547403029772,0.118452013570496,-3.89649267342411,9.75957585219311e-05,0.000744362056785317
"3717","AT3G59870",687.717074805102,-0.461615821913326,0.117896586115664,-3.91542992992564,9.02432516839526e-05,0.000694224536587652
"3718","AT1G73655",2744.35465396078,-0.461808401432098,0.101556350828108,-4.54731188809397,5.43354480926317e-06,6.01666319224028e-05
"3719","AT5G14320",9757.96395943074,-0.461815867398257,0.0761246354503418,-6.06657574996878,1.30666112645088e-09,3.29541714363247e-08
"3720","AT3G59780",14432.1510679443,-0.462218664974335,0.111914919992025,-4.13008975932137,3.62621628787612e-05,0.000312782826772926
"3721","AT4G26795",535.862576217358,-0.46249462584398,0.107293816112313,-4.31054316643794,1.62854033760976e-05,0.00015756665238433
"3722","AT5G09995",465.034615187203,-0.462786289529007,0.0947800367877448,-4.88274013403682,1.04621710570617e-06,1.43490817427642e-05
"3723","AT5G16140",592.755078053532,-0.462819238206219,0.124042331838738,-3.7311394533272,0.000190615666417474,0.00131408266445886
"3724","AT5G66530",2655.31857243928,-0.463137643435697,0.131652526657116,-3.51787888311419,0.000435010859056641,0.00264651353500789
"3725","AT5G06230",572.058388927531,-0.46325172535585,0.126078482999943,-3.67431233572234,0.000238490854844751,0.00158765995420776
"3726","AT4G19090",124.093406031492,-0.464121356116461,0.143603165705255,-3.23197162010389,0.00122939265346732,0.00638179413496438
"3727","AT1G68010",39546.2724598316,-0.46496820726473,0.114884193529696,-4.04727746245214,5.18168060482436e-05,0.000425660088353575
"3728","AT1G60600",1483.07818322487,-0.465251931123411,0.110785093071496,-4.19958965799808,2.6739913371695e-05,0.000241018904037803
"3729","AT4G26790",519.862567410872,-0.465252921265859,0.106087387292153,-4.38556300745348,1.15686164388926e-05,0.000117048292491387
"3730","AT4G20362",52948.7598332762,-0.465259388909862,0.121058196776656,-3.84327043767416,0.000121405559629917,0.000892578241379451
"3731","AT5G05860",385.679683165771,-0.46527284387432,0.142338460085103,-3.26877811939329,0.00108012966379039,0.00572032594349236
"3732","AT4G20360",52930.4515705297,-0.465283230038936,0.121094116560536,-3.84232730090017,0.000121873164748086,0.000895735297034425
"3733","AT2G39890",875.795770024946,-0.465349736372438,0.116505177011009,-3.99424084243453,6.49018663095801e-05,0.000519502890975626
"3734","AT1G28150",1308.25833470125,-0.465839057856324,0.089974924338293,-5.17743205990188,2.2496082521755e-07,3.58181007048689e-06
"3735","AT2G33450",5719.18092672424,-0.465954551368463,0.10151845934084,-4.58985050003622,4.4356358759929e-06,5.03772243097635e-05
"3736","AT5G50350",257.376842506656,-0.466309538872543,0.125765136891761,-3.7077806329895,0.000209083654122679,0.00141478330644523
"3737","AT1G03680",10410.6104423267,-0.46652159278189,0.102702052897613,-4.54247582808283,5.55973732087844e-06,6.13900750407543e-05
"3738","AT4G05090",678.521478434224,-0.466999360560647,0.105874456066447,-4.41087848675754,1.02952082985969e-05,0.000105900666766225
"3739","AT2G01760",303.207117243374,-0.467123451494817,0.0983191503157088,-4.75109325085556,2.02319796512302e-06,2.53786085586074e-05
"3740","AT3G60510",297.117516126305,-0.467329680655628,0.147956431861402,-3.1585627929538,0.00158549149150519,0.00783657153851871
"3741","AT3G10840",1014.7156607947,-0.467698941637823,0.120030670419298,-3.89649528744638,9.75947056502244e-05,0.000744362056785317
"3742","AT4G13340",678.880287896753,-0.467797328822447,0.0916234855546073,-5.10564868811547,3.29661652250484e-07,5.03684347246293e-06
"3743","AT1G75310",828.336771949198,-0.468005619797411,0.111573172223424,-4.19460709479727,2.7334498238796e-05,0.000245434910870782
"3744","AT1G73400",133.634451794031,-0.468165578780709,0.142300560155799,-3.28997706170751,0.00100195550350071,0.00536643151209282
"3745","AT1G03440",693.550095557293,-0.469332067392358,0.139572944742074,-3.36262925640544,0.000772039732309206,0.00430707158373238
"3746","AT1G16920",371.330192879809,-0.469509119987419,0.145742062417109,-3.22150731367927,0.00127518207769204,0.00656571795128683
"3747","AT1G75350",7721.53975200655,-0.470285526090925,0.114506121258616,-4.10707760355248,4.00696633388927e-05,0.000339874797210506
"3748","AT1G75690",6635.45979767759,-0.471367509413535,0.0974128111407534,-4.83886568813262,1.30582251627166e-06,1.74305381184515e-05
"3749","AT3G08600",266.457988247889,-0.47170288917191,0.143479339359496,-3.28760148518686,0.00101044762580048,0.00540310719742332
"3750","AT2G32640",1769.77729936805,-0.471727709286614,0.107585257021006,-4.38468729218642,1.16152511071957e-05,0.000117419174231491
"3751","AT2G41220",1033.74376750488,-0.472065560369892,0.123726256744965,-3.81540323605647,0.000135960727636657,0.000985074743670839
"3752","AT3G10080",393.166789159482,-0.472371277681552,0.151249054266815,-3.12313541378084,0.00178935401260991,0.0086652322233616
"3753","AT3G57430",345.814107183494,-0.472516683890615,0.103103147669301,-4.58295109870158,4.58459284134712e-06,5.18930771757307e-05
"3754","AT4G34220",2155.68025099092,-0.472726442283744,0.0797099509524355,-5.93058252621218,3.01861816557799e-09,7.12229897759562e-08
"3755","AT1G51940",943.703298139856,-0.473453322730288,0.1303019657434,-3.63350867371138,0.000279593043545374,0.00182045964749296
"3756","AT1G56190",6833.55711143952,-0.473704658637163,0.0863767110742518,-5.4841710542782,4.15412674406606e-08,7.87604967894756e-07
"3757","AT5G35630",63132.6804974744,-0.473731394847312,0.0938636890470748,-5.04701444889646,4.48767424290344e-07,6.64034220938893e-06
"3758","AT2G37170",1193.46396171006,-0.47393990768031,0.112093001093346,-4.22809544804349,2.35677815343627e-05,0.000216673924078953
"3759","AT5G39860",332.16592373682,-0.475289488805853,0.153038383646291,-3.10568811223439,0.00189836829964026,0.00909681787692443
"3760","AT2G42247",471.138085943745,-0.475379525511747,0.106184417576556,-4.47692360481247,7.57263316881482e-06,8.08011672921811e-05
"3761","AT5G65410",300.983928497399,-0.475425363331673,0.137654234500451,-3.45376489911115,0.00055281907808153,0.00324374927151516
"3762","AT5G51020",2688.88674421263,-0.475472016934387,0.0890761225494616,-5.33781672715233,9.4072476724063e-08,1.64157871771537e-06
"3763","AT5G08720",2198.27675601674,-0.475917435323563,0.113882997754541,-4.17900340443564,2.92789303372822e-05,0.000260105588333439
"3764","AT2G07345",1942.62292049659,-0.476502575323533,0.0885471157560679,-5.38134496256452,7.3931362123547e-08,1.32057291384886e-06
"3765","AT3G60750",66610.5040865347,-0.476740542273306,0.0995202234964942,-4.79038858157408,1.66458634611395e-06,2.15093903996752e-05
"3766","AT1G12090",23553.9834563985,-0.477078019035344,0.127738375047945,-3.73480576104307,0.000187860124816626,0.00129699249553263
"3767","AT4G18740",747.518475620784,-0.477119689552854,0.10649027031815,-4.48040640827949,7.45010434721286e-06,7.96386951937936e-05
"3768","AT5G55610",540.539411614316,-0.477487998495062,0.109774839627842,-4.34970344856651,1.36321758259475e-05,0.000135014957620754
"3769","AT1G71500",10977.7786215393,-0.477574148296465,0.116835598708017,-4.08757393788829,4.35907770694942e-05,0.00036660617478138
"3770","AT1G09333",345.316088190513,-0.477668857496177,0.133851616779694,-3.56864466032092,0.000358832709042675,0.00224935583660791
"3771","AT2G29570",225.774319355219,-0.478488550532391,0.15161786193614,-3.15588509442197,0.00160011883704533,0.00790054464952086
"3772","AT5G01920",3410.1832359705,-0.478531489273092,0.0851113888364602,-5.62241429513717,1.88306996309958e-08,3.85708644930781e-07
"3773","AT4G24770",21518.2859794996,-0.479787589550457,0.0983936907351314,-4.8762027927381,1.0814742961933e-06,1.47635719840637e-05
"3774","AT4G17970",345.816952434491,-0.479922727058401,0.141163732229365,-3.39975941043138,0.00067445169207541,0.0038300037613183
"3775","AT5G52030",767.850508791026,-0.480318791700092,0.136835144567151,-3.51020049139772,0.000447768934713281,0.00271077047646634
"3776","AT3G20820",2434.70369237598,-0.480628401406239,0.139217680488161,-3.45235173952716,0.000555722781590068,0.00325834159915797
"3777","AT1G33615",255.148122326515,-0.480645644658253,0.156216693801302,-3.07678797292691,0.00209244078779651,0.00987603417109912
"3778","AT2G42975",810.083619345092,-0.481464908268012,0.149078935230693,-3.22959717630774,0.0012396474489545,0.00642365258955586
"3779","AT5G02480",3658.98803661428,-0.481573773004679,0.148603545116277,-3.24066140298244,0.00119252740224617,0.00621656927425635
"3780","AT1G55670",77292.4646775283,-0.481753107223662,0.118633593409779,-4.06084898363999,4.88945917824867e-05,0.000406640021657681
"3781","AT3G09580",609.855812777203,-0.481783879060687,0.100553743528554,-4.79130723684967,1.6569816664924e-06,2.14229277972691e-05
"3782","AT4G16155",2519.14250198384,-0.48262617972902,0.0907759683086807,-5.31667344035224,1.05681486304325e-07,1.82380272133578e-06
"3783","AT4G38970",94719.2139496944,-0.482875137908467,0.145878445267772,-3.31011985370499,0.000932560302619163,0.00506046663057086
"3784","AT5G50000",1458.26151139321,-0.483048916518098,0.127282165930917,-3.79510289587838,0.000147582236229101,0.00105493635668427
"3785","AT3G11420",1058.78300275869,-0.483521722751655,0.113014855732551,-4.27839083293533,1.88249275009903e-05,0.000178528517865235
"3786","AT1G59720",362.950867324714,-0.483975787315613,0.134287788481727,-3.60401934373554,0.000313333721277123,0.00200289336743319
"3787","AT5G08050",4986.29791736856,-0.484329087322737,0.131140723898314,-3.69320126445455,0.000221448619850705,0.00148814741586206
"3788","AT3G29670",421.524833072743,-0.484650463610051,0.150038483584021,-3.23017436615618,0.00123714742835951,0.00641212325573875
"3789","AT5G62650",1051.29607944674,-0.48499826556762,0.0804199628257928,-6.03081932054895,1.63130492344283e-09,4.02726256521101e-08
"3790","AT5G45950",1166.39121113942,-0.486302917904626,0.12511048622666,-3.88698767442725,0.000101495905561012,0.000768857710956855
"3791","AT1G14160",500.649629554394,-0.486425284992378,0.129236624830997,-3.76383463765381,0.000167327554317036,0.00117459836318391
"3792","AT2G44920",2067.18301314835,-0.486655119786612,0.0686345748041727,-7.09052429005542,1.33604863098942e-12,5.70753161067301e-11
"3793","AT4G10550",256.49167430082,-0.487727316322392,0.125322035505278,-3.89179216851973,9.95064673706525e-05,0.000756720226732786
"3794","AT4G37930",100439.087682844,-0.488019317191613,0.116837758367868,-4.17689729766184,2.9551236979094e-05,0.000262226697264734
"3795","AT5G27030",548.002952943734,-0.488385411967635,0.113433965779309,-4.3054600851901,1.66639036237464e-05,0.000160632359920972
"3796","AT2G24230",438.091423170549,-0.488929366447417,0.0936690004594455,-5.21975641940475,1.7915860528591e-07,2.90180025536632e-06
"3797","AT4G34350",13137.8034690046,-0.488972529331567,0.126191784793642,-3.8748364652356,0.00010669632806249,0.000802806859816994
"3798","AT3G04630",457.309650688114,-0.489409993319668,0.150854937522665,-3.24424245806431,0.00117763458218967,0.00615123916616801
"3799","AT5G40640",375.001120570127,-0.489435016588702,0.117086892701513,-4.18010082338087,2.91379876824238e-05,0.000259049744168265
"3800","AT3G12915",560.757066913576,-0.489840512073079,0.0999800239770405,-4.8993838227681,9.61376759175773e-07,1.32943214227296e-05
"3801","AT5G17580",206.969096899338,-0.490283640744885,0.159038429277747,-3.08279981744945,0.00205063047209398,0.00971584574990307
"3802","AT4G13500",2696.94956499128,-0.490531732652642,0.111672377465924,-4.39259684251214,1.12004711577348e-05,0.000114111490035775
"3803","AT1G65930",4106.43368182638,-0.490578088785769,0.0844851040066106,-5.80668148017411,6.37231969537723e-09,1.40990579071398e-07
"3804","AT5G35100",2738.4411000748,-0.491098730425941,0.111861663691485,-4.39023266970528,1.13229440698199e-05,0.000115092136017495
"3805","AT3G12345",5348.5165427396,-0.491140396916756,0.103339993416581,-4.7526652622948,2.00752559709207e-06,2.52317780431942e-05
"3806","AT1G29120",1539.26019747419,-0.491516822667246,0.108182156767644,-4.54341859464806,5.5349185891882e-06,6.11736313252737e-05
"3807","AT5G52960",1253.93574142785,-0.491706423309106,0.115799292576553,-4.24619539868128,2.17431029138664e-05,0.000201972995547619
"3808","AT5G46290",3603.42417548939,-0.4917632630644,0.13314764203754,-3.69336817039351,0.00022130325913423,0.00148802331894355
"3809","AT1G20340",105423.677462411,-0.492085851694305,0.1078181764942,-4.5640342630055,5.01798838207685e-06,5.62288014929997e-05
"3810","AT2G40890",1576.47032068896,-0.492265163023003,0.0717802671829449,-6.85794553771132,6.98578796579977e-12,2.69469876911023e-10
"3811","AT4G25290",2759.24416157124,-0.492383688897603,0.115844341941461,-4.25039048645479,2.13398154948128e-05,0.000198683085668854
"3812","AT1G03600",17295.5494029396,-0.492566158660373,0.1243866794129,-3.95995906463028,7.4962612041223e-05,0.000589372490849079
"3813","AT3G11630",16834.2588460361,-0.493517032430356,0.0991815087632805,-4.97589761019111,6.49459724193053e-07,9.33892024003659e-06
"3814","AT3G05625",479.719913809675,-0.494395039380739,0.119605707433793,-4.13354053070092,3.57217265780679e-05,0.000308461580793604
"3815","AT5G01170",335.82406008117,-0.494613764589895,0.112159334760484,-4.40992063341086,1.03408511580497e-05,0.000106276942247914
"3816","AT3G24480",1566.0786031236,-0.49464440872372,0.12821064134521,-3.85806048182756,0.000114290369363782,0.000847840668382893
"3817","AT2G42250",436.654159295373,-0.494833037772501,0.120570335761606,-4.10410267705396,4.05887179931735e-05,0.000343904336377853
"3818","AT3G56140",2716.91441688179,-0.494882134748025,0.0851810196253417,-5.80977002769753,6.25587164962408e-09,1.38806961020467e-07
"3819","AT5G16590",508.702838924613,-0.495195674345143,0.150415499958312,-3.2921851437012,0.000994121428775177,0.00533649115794558
"3820","AT3G13000",360.932755109641,-0.495511860101675,0.131443896765143,-3.76975935966832,0.000163405023076467,0.00115119795921069
"3821","AT5G37790",343.446765775732,-0.495515529416885,0.144021727634567,-3.44056093171011,0.000580509712389155,0.00338392997330153
"3822","AT5G58260",3752.33249591247,-0.495643694573587,0.123748642328112,-4.00524551420467,6.19531004021582e-05,0.000498793705366226
"3823","AT4G23740",925.665970552981,-0.495784312062482,0.105966507541158,-4.67868880051478,2.88715248823002e-06,3.43543314593905e-05
"3824","AT1G18730",5181.88935371208,-0.496306855952196,0.116880973661804,-4.24625874000901,2.17369601193617e-05,0.000201972995547619
"3825","AT2G47930",232.773721424032,-0.496457146171942,0.138772367560159,-3.57749280278528,0.000346905768221818,0.00218885686900896
"3826","AT1G55673",68074.0535010839,-0.497449029039575,0.122714851245121,-4.05369866802778,5.04141473645524e-05,0.000417059258603474
"3827","AT1G79460",959.313985125802,-0.497612635070066,0.115702615447948,-4.30078985806445,1.70190395365896e-05,0.000163451078727124
"3828","AT2G06520",53213.7996046889,-0.49795178308731,0.0816483008220053,-6.09874030535986,1.06907589079546e-09,2.74622528661839e-08
"3829","AT2G19650",632.001052981018,-0.498200202863774,0.141783785587993,-3.51380237731474,0.000441741324657479,0.00268050693070941
"3830","AT1G31800",3873.78368494719,-0.499018732053498,0.102821355379254,-4.85325961919954,1.2144852992454e-06,1.63415511894449e-05
"3831","AT2G38120",1255.97758061144,-0.49969180049105,0.133272223199412,-3.74940695439118,0.000177253246397935,0.00123613451911114
"3832","AT4G26520",2320.36041994683,-0.499838678620519,0.0966838046190504,-5.16982839669956,2.34309050699802e-07,3.71300686896111e-06
"3833","AT4G21770",603.53193792781,-0.500004372803426,0.116552777185042,-4.28993958685004,1.78721728554642e-05,0.000170944563613052
"3834","AT1G57770",2766.00160303784,-0.500227190470653,0.15138841393371,-3.30426336780101,0.000952263278839202,0.00515307583724407
"3835","AT5G10480",901.099321920982,-0.50022748801734,0.111880514586877,-4.47108676487991,7.78231148862195e-06,8.28124098650864e-05
"3836","AT3G56370",848.168870409046,-0.500307518432884,0.146950477740021,-3.40459946865915,0.000662611634052346,0.00377373255304266
"3837","AT2G41880",256.727031127012,-0.500427050328587,0.110041096375452,-4.54763780816184,5.42513959358705e-06,6.01019361777974e-05
"3838","AT1G14345",2197.08192944715,-0.500868470096393,0.0993503534763527,-5.04143621608361,4.62050866609512e-07,6.82827912702766e-06
"3839","AT5G01520",745.616554848415,-0.500924749635404,0.149796822356028,-3.34402787560363,0.000825714402491186,0.00455765589118046
"3840","AT3G62910",1789.63356907293,-0.50098808837561,0.106532230512511,-4.70269031226918,2.56755708666465e-06,3.11843171173206e-05
"3841","AT5G58700",269.263556388437,-0.501044945158247,0.123358370253982,-4.06170204848401,4.87162288268441e-05,0.000405300359941815
"3842","AT4G20260",2084.38247865384,-0.501202297394099,0.128643216094533,-3.89606473322146,9.77682682518064e-05,0.000745435369086351
"3843","AT5G06220",3941.50945624274,-0.501562719030636,0.126113795660009,-3.97706465344046,6.97711997014716e-05,0.000553941755788292
"3844","AT5G63780",3081.13254138955,-0.502206994114586,0.139052297784649,-3.61164110277671,0.000304265458235421,0.00195130921301486
"3845","AT1G10380",359.285302908906,-0.502572062067947,0.142595967532313,-3.5244479262996,0.000424366216197071,0.00259589485353936
"3846","AT3G27770",1327.45324730897,-0.502596564522537,0.0832833587785813,-6.0347777982724,1.59181569637913e-09,3.93806471805694e-08
"3847","AT1G54500",4298.69056505696,-0.502913106320284,0.0961955894071227,-5.22802666338303,1.71328807246946e-07,2.7942799140213e-06
"3848","AT2G40260",165.46724749454,-0.503525106662086,0.160499179827773,-3.13724411054564,0.00170544069598345,0.00833632777050851
"3849","AT5G01590",4453.16904547986,-0.504024002507944,0.093232006810486,-5.40612628378236,6.4402397041057e-08,1.16635476278294e-06
"3850","AT5G57030",3653.85532397066,-0.504275218340879,0.117129149233599,-4.30529224911526,1.66765430340525e-05,0.000160688152743481
"3851","AT2G24090",5286.77649188161,-0.504360897163986,0.116001527170039,-4.34788152766881,1.37458816944271e-05,0.000136026229274007
"3852","AT4G38370",229.489362231782,-0.504574781326209,0.126803928099625,-3.97917311307409,6.91553735658978e-05,0.000549983376141404
"3853","AT1G26208",1152.4668241797,-0.504852885207127,0.110205799385785,-4.58100107272798,4.62755469684386e-06,5.23540956609161e-05
"3854","AT1G64510",7367.59993140826,-0.504927032480377,0.101217248388526,-4.9885473130251,6.08350134266826e-07,8.79632287235504e-06
"3855","AT1G32520",969.16357167297,-0.506188937904625,0.128825923693586,-3.92924749453845,8.52121023672916e-05,0.000660436033317942
"3856","AT5G51710",441.84810691777,-0.506473142921791,0.142156408440191,-3.56278797754571,0.00036693703184629,0.00229242786571418
"3857","AT5G57170",751.534560769854,-0.507015916775763,0.114062841276631,-4.44505775150842,8.78682600096428e-06,9.19578001787663e-05
"3858","AT1G30600",198.296012681275,-0.507406542412471,0.154622152298441,-3.28159021763654,0.001032234971831,0.00550110801052485
"3859","AT4G25700",1626.8495111475,-0.507705120587081,0.162018106288656,-3.13363198852936,0.00172657248006769,0.00842206829763469
"3860","AT3G09000",429.880259133377,-0.507927855400369,0.134113380780866,-3.78730185193301,0.000152292046759433,0.00108397735133505
"3861","AT3G05990",339.856913556905,-0.508228581153257,0.0965080515842795,-5.26617803188603,1.3929320789816e-07,2.31362861532263e-06
"3862","AT3G05030",3872.72272830385,-0.508402885836535,0.117228938061302,-4.33683776586527,1.44547232461548e-05,0.000141606777064356
"3863","AT1G18735",1545.79226986365,-0.508806825897203,0.118375766448851,-4.29823469077223,1.72163816346506e-05,0.000165075960129788
"3864","AT3G52960",6218.75183538568,-0.509088674288142,0.139055356651521,-3.66105043737324,0.00025118329986081,0.00165710321564995
"3865","AT1G79040",148510.881469103,-0.509418915913864,0.139072127374447,-3.66298355774966,0.000249294546363632,0.00164603181189929
"3866","AT4G17550",1289.06173859565,-0.509750028939332,0.122907013968083,-4.14744458010921,3.36206816997345e-05,0.000293233859391549
"3867","AT3G25660",3734.11761269655,-0.510065454359166,0.108499058133187,-4.70110490482818,2.58757529528058e-06,3.14111818841694e-05
"3868","AT1G05190",10224.168959639,-0.51068096637637,0.0909846038497687,-5.61282837720096,1.99045993294646e-08,4.06639867660221e-07
"3869","AT3G01470",2260.96166123328,-0.510783654796415,0.115354370830936,-4.42795232739833,9.51319205170726e-06,9.872251911004e-05
"3870","AT1G17650",1066.69644439741,-0.511615582011466,0.116856257714942,-4.37816161509719,1.19684587430365e-05,0.000120729575441048
"3871","AT5G21430",3837.7350269328,-0.511738469481008,0.139235682713907,-3.67533996678493,0.000237532898365056,0.00158353014933361
"3872","AT1G12330",344.367186958464,-0.511888454446358,0.135426179714189,-3.77983382184062,0.000156933062888152,0.00111060685694503
"3873","AT5G14610",642.875353504448,-0.513340660349077,0.0933187083836719,-5.50094047849999,3.77770734257247e-08,7.23844528638497e-07
"3874","AT1G32060",50720.8220544644,-0.513699270568162,0.134121141381797,-3.83011406908503,0.000128083870527708,0.000936393708069305
"3875","AT4G19530",2366.01373213349,-0.514057361640164,0.0873015415666268,-5.88829649987161,3.90196621288307e-09,9.01282334708978e-08
"3876","AT5G41612",150.654376980168,-0.514275458575113,0.144380489093903,-3.56194567425683,0.000368116567021727,0.00229673792135157
"3877","AT5G41610",150.654376980168,-0.514275458575113,0.144380489093903,-3.56194567425683,0.000368116567021727,0.00229673792135157
